award_id,award_amount,total_outlays,start_date,end_date,naics_code,naics_description,psc_code,psc_description,description,fiscal_year,fiscal_quarter,record_hash,internal_id,generated_internal_id,agency_id,recipient_id
W91ZLK22P0048,90000.0,0.0,2022-06-28,2025-06-27,,,,,BASE YEAR GPS,2022,3,39900c97be289d3d,350571646,CONT_AWD_W91ZLK22P0048_9700_-NONE-_-NONE-,1,312
W91ZLK22P0047,687722.87,0.0,2022-07-01,2025-06-30,,,,,BASE YEAR WELDING MAINTENANCE,2022,4,6787b77b11a9d7bb,350571645,CONT_AWD_W91ZLK22P0047_9700_-NONE-_-NONE-,1,313
W91ZLK22P0040,97599.0,0.0,2022-06-15,2026-07-28,,,,,"PURCHASE OF SINDIE, GEN 3 ANALYZER WITH 5 YEARS EXTENDED WARRANTY.",2022,3,7b10a00458d794fb,350571638,CONT_AWD_W91ZLK22P0040_9700_-NONE-_-NONE-,1,314
W91ZLK22P0039,250270.0,0.0,2022-06-10,2025-06-09,,,,,"PREVENTATIVE MAINTENANCE, CALIBRATION AND REPAIR FOR VIBRATION TESTING EQUIPMENT, BASE YEAR.",2022,3,1cf2b9b267e88067,350571637,CONT_AWD_W91ZLK22P0039_9700_-NONE-_-NONE-,1,315
W91ZLK22P0032,108810.0,0.0,2022-06-14,2024-06-13,,,,,EMULATE SYSTEM MAINTENANCE & REPAIR SERVICES,2022,3,234d5e1b8046cc5f,350571632,CONT_AWD_W91ZLK22P0032_9700_-NONE-_-NONE-,1,316
W91ZLK22P0031,4821828.62,0.0,2022-06-18,2025-06-17,,,,,BASE YEAR REPAIRS,2022,3,19282955ef3e7659,350571631,CONT_AWD_W91ZLK22P0031_9700_-NONE-_-NONE-,1,317
W91ZLK22P0025,102094.52,0.0,2022-06-23,2025-04-11,,,,,BASE YEAR PUBLICATION TECHNICIAN,2022,3,fda5a8e4a5bc80bd,350571627,CONT_AWD_W91ZLK22P0025_9700_-NONE-_-NONE-,1,118
W91ZLK22P0022,399500.0,0.0,2022-04-28,2025-04-27,,,,,BASE YEAR SUPERBOX QTR PM,2022,3,0fc2311901052b03,350571625,CONT_AWD_W91ZLK22P0022_9700_-NONE-_-NONE-,1,318
W91ZLK22P0018,127065.0,0.0,2022-02-11,2026-06-12,,,,,WASTE STORAGE SYSTEM SERVICES,2022,2,207aeabd480e5d25,350571623,CONT_AWD_W91ZLK22P0018_9700_-NONE-_-NONE-,1,319
W91ZLK22P0017,34309.0,0.0,2022-02-23,2025-02-22,,,,,BASE YEAR ALPHA/BETA COUNTER,2022,2,093aa2be55368f20,350571622,CONT_AWD_W91ZLK22P0017_9700_-NONE-_-NONE-,1,310
W91ZLK22P0015,16148.86,0.0,2022-02-26,2025-02-25,,,,,MAINTENANCE OF COUNTING SYSTEM,2022,2,5f119b2fa6d90a82,350571620,CONT_AWD_W91ZLK22P0015_9700_-NONE-_-NONE-,1,320
W91ZLK22P0006,25825.0,0.0,2022-02-04,2026-02-03,,,,,A2LA INITIAL YEAR FUNDING,2022,2,9d282cfa846f65c3,350571616,CONT_AWD_W91ZLK22P0006_9700_-NONE-_-NONE-,1,120
W91ZLK22P0002,18000.0,0.0,2021-12-11,2024-12-10,,,,,ON-SITE SHREDDING SERVICES,2022,1,306e7a9950a952cb,350571612,CONT_AWD_W91ZLK22P0002_9700_-NONE-_-NONE-,1,321
W91ZLK22F0238,285871.14,40582.88,2022-09-30,2024-06-28,,,,,EQUIPMENT,2022,4,10ffc18f4cdf76ec,350571518,CONT_AWD_W91ZLK22F0238_9700_W52P1J16D0014_9700,1,217
W91ZLK22F0236,608471.83,35237.23,2022-09-30,2025-09-29,,,,,INDUSTRIAL GAS & DRY ICE,2022,4,d01b3d97aed6e4ad,350571516,CONT_AWD_W91ZLK22F0236_9700_W91ZLK22D0003_9700,1,322
W91ZLK22F0231,304177.01,220189.78,2022-09-28,2024-11-30,,,,,HQ PEO C3T REQUIRES THE PURCHASE OF VTC MODERNIZATION.,2022,4,759ee0bf2afd2970,350571511,CONT_AWD_W91ZLK22F0231_9700_W52P1J16D0014_9700,1,217
W91ZLK22F0229,83316.29,0.0,2022-09-28,2026-10-30,,,,,HARDWARE AND INSTALLATION,2022,4,aed606f4a493dcab,350571509,CONT_AWD_W91ZLK22F0229_9700_W52P1J16D0014_9700,1,217
W91ZLK22F0223,979253.4,0.0,2022-09-27,2025-09-26,,,,,PREVENTATIVE MAINTENANCE & REPAIR DEVCOM,2022,4,8cc230e2763b8cc3,350571505,CONT_AWD_W91ZLK22F0223_9700_W91ZLK19D0006_9700,1,228
W91ZLK22F0208,1082121.12,0.0,2022-09-26,2025-09-25,,,,,PREVENTATIVE MAINTENANCE & REPAIR - PHC,2022,4,6c7fc6a370e86884,350571496,CONT_AWD_W91ZLK22F0208_9700_W91ZLK19D0006_9700,1,228
W91ZLK22F0192,2165753.64,135815.7,2022-09-22,2023-09-22,,,,,"PROCUREMENT OF SERVICENOW SOFTWARE SOLUTIONS (SAAS, HRSD MODULE TO INCLUDE LICENSES AND IMPLEMENTATION)",2022,4,7d0e5a1ad893e4ad,350571485,CONT_AWD_W91ZLK22F0192_9700_N6600119A0120_9700,1,227
W91ZLK22F0176,50709.14,0.0,2022-09-16,2025-09-25,,,,,THE U.S. ARMY PUBLIC HEALTH CENTER (APHC) REQUIRES THE PURCHASE OF APC ISX MAINTENANCE AND RENEWAL.,2022,4,8114f43e8a328bf5,350571480,CONT_AWD_W91ZLK22F0176_9700_W52P1J16D0007_9700,1,221
W91ZLK22F0174,4344.0,0.0,2022-09-21,2025-09-20,,,,,IT DELL PRO SUPPORT,2022,4,a83dc741ee586840,350571478,CONT_AWD_W91ZLK22F0174_9700_W52P1J18DA115_9700,1,323
W91ZLK22F0120,687702.92,225973.15,2022-08-05,2025-08-04,,,,,BASE AND TWO OPTIONS PURE STORAGE RNWL,2022,4,3350da4d87d4d843,350571454,CONT_AWD_W91ZLK22F0120_9700_W52P1J16D0014_9700,1,217
W91ZLK22F0069,118162.0,41308.0,2022-06-30,2025-07-30,,,,,SAS ANALYTICS PRO 25 USERS,2022,3,9c74897b8145c8a0,350571418,CONT_AWD_W91ZLK22F0069_9700_47QTCA18D0081_4732,1,224
W91ZLK22F0050,235915.8,0.0,2022-05-05,2024-03-29,,,,,PURCHASE OF REMOTE COMMAND VEHICLE,2022,3,cdd3a7d41bd3ae97,350571406,CONT_AWD_W91ZLK22F0050_9700_47QMCA19D0014_4732,1,324
W91ZLK22F0028,591740.34,,2022-03-23,2024-04-30,,,,,TRUCK VAN INSTR W/O MAST (2) W MAST (1),2022,2,8f45e816140f6be4,350571387,CONT_AWD_W91ZLK22F0028_9700_47QMCA19D0014_4732,1,324
W91ZLK22F0006,14775871.47,599373.44,2021-12-15,2025-12-14,,,,,IT HELP DESK SUPPORT SERVICES,2022,1,7e06073260837ec7,350571371,CONT_AWD_W91ZLK22F0006_9700_47QTCB21D0243_4732,1,264
W91ZLK21P0150,227828.71,0.0,2021-09-29,2025-09-29,,,,,BASE YEAR - SUPPLY AND DISPOSAL,2021,4,f2b367cefefd6401,350571353,CONT_AWD_W91ZLK21P0150_9700_-NONE-_-NONE-,1,325
W91ZLK21P0148,62698.41,0.0,2021-10-01,2026-09-30,,,,,RENTAL AND SERVICE FOR 8 TOILETS & 4 HAND WASH STATIONS.,2022,1,a5c46b7472dcb684,350571351,CONT_AWD_W91ZLK21P0148_9700_-NONE-_-NONE-,1,326
W91ZLK21P0129,15145.0,0.0,2021-09-22,2025-09-21,,,,,ANNUAL ISO 17025 ACCREDITATION,2021,4,8111c62939a5ac71,350571333,CONT_AWD_W91ZLK21P0129_9700_-NONE-_-NONE-,1,120
W91ZLK21P0113,6665631.25,1419763.05,2021-09-30,2024-09-29,,,,,AIRFIELD OPERATIONS SUPPORT SERVICES FOR ATC,2021,4,37241e63e5a6e31d,350571318,CONT_AWD_W91ZLK21P0113_9700_-NONE-_-NONE-,1,127
W91ZLK21P0072,85890.0,0.0,2021-07-31,2024-07-30,,,,,BASE YEAR: CALIBRATION OF HEAT FLUX SENS,2021,4,1f6793c235a9a14e,350571280,CONT_AWD_W91ZLK21P0072_9700_-NONE-_-NONE-,1,151
W91ZLK21P0068,1613309.41,43345.72,2021-06-10,2025-06-30,,,,,BASE YEAR PAAT TEAM SUPPORT,2021,3,1985f3d9761fecff,350571276,CONT_AWD_W91ZLK21P0068_9700_-NONE-_-NONE-,1,295
W91ZLK21P0066,31006.0,0.0,2021-06-09,2025-06-08,,,,,REVERSE OSMOSIS (RO) EQUIPMENT MAINTENAN,2021,3,cd8de824b38d7158,350571274,CONT_AWD_W91ZLK21P0066_9700_-NONE-_-NONE-,1,327
W91ZLK21P0059,1682981.4,263980.4,2021-05-21,2026-05-20,,,,,SCHEDULED MAINTENANCE,2021,3,192a2e8cca2f0ac0,350571270,CONT_AWD_W91ZLK21P0059_9700_-NONE-_-NONE-,1,328
W91ZLK21P0028,33827.88,0.0,2021-09-30,2024-09-29,,,,,PREVENTATIVE MAINTENANCE CALIBRATION BY,2021,4,5ae398b3835a3bc6,350571245,CONT_AWD_W91ZLK21P0028_9700_-NONE-_-NONE-,1,329
W91ZLK21P0023,445986.5,0.0,2021-03-04,2025-03-03,,,,,WATERS EQUIPMENT PREVENTATIVE MAINTENANCE & REPAIR SERVICES,2021,2,1280190c4f1d0d4b,350571242,CONT_AWD_W91ZLK21P0023_9700_-NONE-_-NONE-,1,330
W91ZLK21P0020,590799.5,48661.5,2021-02-28,2024-05-27,,,,,OVERHEAD CRANE CONTRACT LARGE AND SMALL WITH UNSCHEDULED REPAIRS AND MATERIAL AND SUPPLIES PRICE.,2021,2,c3223fc5f665eec1,350571239,CONT_AWD_W91ZLK21P0020_9700_-NONE-_-NONE-,1,158
W91ZLK21P0006,141927.0,0.0,2020-12-27,2024-12-26,,,,,GERSTEL SERVICE MAINTENANCE & REPAIR SER,2021,1,00d56cdbe5f2ce22,350571227,CONT_AWD_W91ZLK21P0006_9700_-NONE-_-NONE-,1,331
W91ZLK21P0004,269762.0,0.0,2020-12-17,2025-06-24,,,,,YEARLY MAINTENANCE PLAN FOR PEGASUS HRT 4D TOF S/N 6025 CHROMA TOF-HRT SOFTWARE AND PEGASUS BT- 4D TOF S/N 28490,2021,1,dac22fbfc8c52762,350571226,CONT_AWD_W91ZLK21P0004_9700_-NONE-_-NONE-,1,332
W91ZLK21F0257,649429.0,0.0,2021-09-28,2026-08-31,,,,,VTC UPGRADE - SIX ROOMS,2021,4,7653b1bb702518b9,350571153,CONT_AWD_W91ZLK21F0257_9700_W52P1J16D0014_9700,1,217
W91ZLK21F0244,295170.8,0.0,2021-09-24,2024-09-23,,,,,ADMINISTRATIVE SUPPORT SERVICES,2021,4,661933c7ccf80dca,350571144,CONT_AWD_W91ZLK21F0244_9700_W91ZLK21D0001_9700,1,230
W91ZLK21F0227,376380.73,0.0,2021-09-24,2024-09-23,,,,,ADMINISTRATIVE SUPPORT SERVICES,2021,4,52aa27654331c5a5,350571133,CONT_AWD_W91ZLK21F0227_9700_W91ZLK21D0001_9700,1,230
W91ZLK21F0226,489640.82,0.0,2021-09-24,2024-09-23,,,,,ADMINISTRATIVE SUPPORT SERVICES,2021,4,3543fd118c19071d,350571132,CONT_AWD_W91ZLK21F0226_9700_W91ZLK21D0001_9700,1,230
W91ZLK21F0224,265354.96,0.0,2021-09-24,2024-09-23,,,,,ADMINISTRATIVE SUPPORT SERVICES,2021,4,d2935c7414410eb6,350571130,CONT_AWD_W91ZLK21F0224_9700_W91ZLK21D0001_9700,1,230
W91ZLK21F0214,258154.66,0.0,2021-09-24,2024-09-23,,,,,ADMINISTRATIVE SUPPORT SERVICES,2021,4,a68ba6606636c88b,350571123,CONT_AWD_W91ZLK21F0214_9700_W91ZLK21D0001_9700,1,230
W91ZLK21F0213,265530.41,0.0,2021-09-24,2024-09-23,,,,,ADMINISTRATIVE SUPPORT SERVICES,2021,4,cf3a80d3d36004d8,350571122,CONT_AWD_W91ZLK21F0213_9700_W91ZLK21D0001_9700,1,230
W91ZLK21F0209,370821.54,0.0,2021-09-15,2024-06-01,,,,,PURCHASE OF FOUR (4 EA) TRUCK VAN CARGO AERIAL PLATFORM,2021,4,5160fa5e5b9dfec9,350571118,CONT_AWD_W91ZLK21F0209_9700_GS30F040BA_4732,1,333
W91ZLK21F0208,220923.4,0.0,2021-09-24,2024-09-23,,,,,ADMINISTRATIVE SUPPORT SERVICES,2021,4,b1f3575303c07a3d,350571117,CONT_AWD_W91ZLK21F0208_9700_W91ZLK21D0001_9700,1,230
W91ZLK21F0207,243621.63,0.0,2021-09-24,2024-09-23,,,,,ADMINISTRATIVE SUPPORT SERVICES,2021,4,0a79aa4ebe1b7fcc,350571116,CONT_AWD_W91ZLK21F0207_9700_W91ZLK21D0001_9700,1,230
W91ZLK21F0174,93068.89,0.0,2021-08-19,2025-02-25,,,,,IRON BOW PROFESSIONAL HARDWARE AND INSTALLATION,2021,4,1ac507b4ae9c2001,350571093,CONT_AWD_W91ZLK21F0174_9700_W52P1J16D0014_9700,1,217
W91ZLK21F0150,77696.81,0.0,2021-07-29,2024-11-30,,,,,UPGRADE OF VTC,2021,4,30666b5503e144a0,350571078,CONT_AWD_W91ZLK21F0150_9700_W52P1J16D0014_9700,1,217
W91ZLK21F0094,24015082.44,111302.98,2021-06-17,2026-06-16,,,,,"ACQUISITION OF INFORMATION TECHNOLOGY TECHNICAL, STAFF, CYBERSECURITY SERVICE SUPPORT FOR DEVCOM CBC G6 ABERDEEN PROVING GROUND, MD.",2021,3,76647119c86ef0c7,350571047,CONT_AWD_W91ZLK21F0094_9700_W52P1J18DA057_9700,1,334
W91ZLK21F0001,86338.8,0.0,2020-10-01,2023-11-15,,,,,SOLIDWORKS PROFESSIONAL NETWORK SERVICE,2021,1,f196fb89e5e2703d,350570994,CONT_AWD_W91ZLK21F0001_9700_GS35F465GA_4732,1,250
W91ZLK20P0135,164698.0,0.0,2020-09-22,2025-09-21,,,,,PREVENTATIVE MAINTENANCE HAAS EQUIPMENT,2020,4,cdb55b3c26b6c57c,350570939,CONT_AWD_W91ZLK20P0135_9700_-NONE-_-NONE-,1,335
W91ZLK20P0110,84630.96,4742.85,2020-09-29,2025-09-28,,,,,TELEDYNE EQUIPMENT MAINTENANCE BASE YEAR,2020,4,49140d2d67549143,350570916,CONT_AWD_W91ZLK20P0110_9700_-NONE-_-NONE-,1,336
W91ZLK20P0100,0.0,0.0,2020-08-24,2023-05-07,,,,,HAND HELD ACQUSTIC ACQ SYS,2020,4,d7f5617acff20d76,350570906,CONT_AWD_W91ZLK20P0100_9700_-NONE-_-NONE-,1,337
W91ZLK20P0094,2463713.55,18904.59,2020-09-01,2026-03-02,,,,,TRAFFIC SIGNAL PREVENTIVE MAINTENANCE AND REPAIR SERVICE.,2020,4,ab8e017e774168b5,350570902,CONT_AWD_W91ZLK20P0094_9700_-NONE-_-NONE-,1,338
W91ZLK20P0082,78404.0,0.0,2020-08-15,2025-08-14,,,,,REVERSE OSMOSIS/DEIONIZATION SYSTEMS PM,2020,4,e998f0812bb58254,350570891,CONT_AWD_W91ZLK20P0082_9700_-NONE-_-NONE-,1,327
W91ZLK20P0078,106944.0,3620.0,2020-08-06,2025-08-05,,,,,GEESE CONTROL,2020,4,693cb4fffb327835,350570887,CONT_AWD_W91ZLK20P0078_9700_-NONE-_-NONE-,1,339
W91ZLK20P0054,176735.88,0.0,2020-06-11,2025-06-10,,,,,JEOL NMR SYSTEM PM SERVICE CONTRACT,2020,3,996e141eb95e5834,350570866,CONT_AWD_W91ZLK20P0054_9700_-NONE-_-NONE-,1,340
W91ZLK20P0044,158667.72,0.0,2020-06-21,2025-06-20,,,,,PERKIN ELMER - SERVICE AGREEMENT,2020,3,477b09d6d42c41eb,350570859,CONT_AWD_W91ZLK20P0044_9700_-NONE-_-NONE-,1,122
W91ZLK20P0026,420000.0,31501.46,2020-04-16,2024-04-15,,,,,ATC INDUSTRIAL / WELDING GAS REQUIREMENT,2020,3,639203478f13989f,350570847,CONT_AWD_W91ZLK20P0026_9700_-NONE-_-NONE-,1,341
W91ZLK20P0019,160321.25,0.0,2020-02-28,2025-03-08,,,,,"PURCHASE OF ANNUAL RENEWAL SUBSCRIPTION FOR SIMULATIONS PLUS, GASTRO PLUS / ADMET SOFTWARE FOR CCDC CBC RT",2020,2,ddb184b04369da43,350570840,CONT_AWD_W91ZLK20P0019_9700_-NONE-_-NONE-,1,342
W91ZLK20P0016,31890.0,0.0,2020-05-01,2025-04-30,,,,,ISO/IEC 17025 LAB ACCREDITATION RENEWAL,2020,3,bab42390d27d9de0,350570838,CONT_AWD_W91ZLK20P0016_9700_-NONE-_-NONE-,1,120
W91ZLK20P0008,239473.59,0.0,2020-01-03,2025-01-02,,,,,MAINTENANCE AND REPAIR SERVICES,2020,2,d08d7a6eb0986b8d,350570830,CONT_AWD_W91ZLK20P0008_9700_-NONE-_-NONE-,1,343
W91ZLK20F0217,106393.2,0.0,2020-09-18,2025-09-17,,,,,LEASE OF XEROX VERSANT V180B PRINTER,2020,4,11123adf6418d81d,350570704,CONT_AWD_W91ZLK20F0217_9700_W52P1J16D0019_9700,1,222
W91ZLK20F0127,1503460.33,20430.4,2020-05-20,2023-10-31,,,,,MANAGEMENT SUPPORT SERVICES OF ONE (01) PROGRAM MANAGER AND ONE (01) PROJECT MANAGER FOR SEVEN (07) IT MANPOWER SERVICE SUPPORT (ITMSS) TECHNICAL TASK ORDERS.,2020,3,143d89af6aa83b66,350570648,CONT_AWD_W91ZLK20F0127_9700_W91ZLK19D0002_9700,1,344
W91ZLK19F0199,109675.76,0.0,2019-08-29,2023-08-31,,,,,WIRELESS SERVICES,2019,4,ada812536202c9f7,350570237,CONT_AWD_W91ZLK19F0199_9700_N0024418D0003_9700,1,6
W91ZLK19F0172,125283.71,0.0,2019-08-30,2023-08-29,,,,,VERIZON WIRELESS SERVICES,2019,4,360bd64950d5ec4a,350570219,CONT_AWD_W91ZLK19F0172_9700_N0024418D0003_9700,1,6
W91ZLK19F0026,7355018.72,0.0,2019-03-01,2023-08-28,,,,,DESKTOP AND IT EQUIPMENT LIFE CYCLE SUPPORT SERVICES FOR CECOM.,2019,2,24362349429df271,350570129,CONT_AWD_W91ZLK19F0026_9700_W91ZLK19D0002_9700,1,344
W91ZLK19C0004,2022155.16,0.0,2019-07-01,2024-06-30,,,,,MAIL ROOM STAFFING SUPPORT SERVICES,2019,4,168510f93f1c1366,350570111,CONT_AWD_W91ZLK19C0004_9700_-NONE-_-NONE-,1,260
W91ZLK09P1380,0.0,,2009-10-01,2024-01-25,,,,,PIPETTE INSTRUMENT CALIBRATION,2010,1,af2da554802901c0,350563672,CONT_AWD_W91ZLK09P1380_9700_-NONE-_-NONE-,4,345
W91YTZ24P0090,23210.26,,2024-09-30,2026-09-29,,,,,PM & REPAIR OF MEDRAD INJECTOR (BASE),2024,4,b64258d8d5137cb1,350537284,CONT_AWD_W91YTZ24P0090_9700_-NONE-_-NONE-,1,346
W91YTZ24P0089,131512.35,0.0,2024-09-25,2025-09-28,,,,,TNKY-AVMAINT-1YR,2024,4,85e7015a7ee14210,350537283,CONT_AWD_W91YTZ24P0089_9700_-NONE-_-NONE-,1,347
W91YTZ24P0088,88672.0,0.0,2024-09-27,2026-09-26,,,,,FY24 ELECTROPULS E1000 ON-SITE TRAINING-BASE YEAR,2024,4,e3f698481df1eedb,350537282,CONT_AWD_W91YTZ24P0088_9700_-NONE-_-NONE-,1,348
W91YTZ24P0087,174667.68,,2024-10-01,2025-09-19,,,,,MOLECULAR MICROBIOLOGY TESTING REAGENTS,2025,1,8e9fd6133f99a33a,350537281,CONT_AWD_W91YTZ24P0087_9700_-NONE-_-NONE-,1,349
W91YTZ24P0086,60330.76,,2024-09-23,2026-09-30,,,,,0002 NITROUS OXIDE SIZE K,2024,4,55840be638dc7e00,350537280,CONT_AWD_W91YTZ24P0086_9700_-NONE-_-NONE-,1,322
W91YTZ24P0085,29000.0,,2024-10-01,2026-09-30,,,,,FY25 SAF INVENTRIX LABTRAC SOFTWARE LICENSE,2025,1,da540558717b630d,350537279,CONT_AWD_W91YTZ24P0085_9700_-NONE-_-NONE-,1,350
W91YTZ24P0084,224470.35,,2024-09-16,2024-10-17,,,,,FY24 NEW VET LAPAROSCOPY / ENDO 0012190665 (FT MOORE),2024,4,4c0c0f2efbcb42fe,350537278,CONT_AWD_W91YTZ24P0084_9700_-NONE-_-NONE-,1,351
W91YTZ24P0083,43496.0,,2024-09-20,2024-09-30,,,,,FY24 THYROID UPTAKE SCANNER,2024,4,d6538b87ddc63b0e,350537277,CONT_AWD_W91YTZ24P0083_9700_-NONE-_-NONE-,1,352
W91YTZ24P0082,287568.0,0.0,2024-10-01,2026-09-30,,,,,POLYSOMNOGRAPHIC TECHS (4),2025,1,1452a9ddaadb9f5a,350537276,CONT_AWD_W91YTZ24P0082_9700_-NONE-_-NONE-,1,353
W91YTZ24P0081,66344.0,,2024-09-20,2026-09-19,,,,,FY24 RADIATION SURVEY SERVICE CERTIFICATION AND TESTING ON RADIATION PRODUCING MODALITIES OF MEDICAL DEVICES,2024,4,64d86eb4c70443d0,350537275,CONT_AWD_W91YTZ24P0081_9700_-NONE-_-NONE-,1,354
W91YTZ24P0080,51229.0,,2024-09-27,2026-09-29,,,,,AUTOMATED URINALYSIS ANALYZER,2024,4,2db030fe9cd9082e,350537274,CONT_AWD_W91YTZ24P0080_9700_-NONE-_-NONE-,1,355
W91YTZ24P0079,4656.0,,2024-11-01,2026-10-31,,,,,NEW FY25 SAF TSMP MONITOR SERVICE,2025,1,1c36d531e82b8405,350537273,CONT_AWD_W91YTZ24P0079_9700_-NONE-_-NONE-,1,356
W91YTZ24P0077,0.0,,2024-10-01,2025-09-30,,,,,COST PER REPORTABLE RESULTS,2025,1,08e49b518ab2d77a,350537272,CONT_AWD_W91YTZ24P0077_9700_-NONE-_-NONE-,1,357
W91YTZ24P0074,10155.6,0.0,2024-09-02,2026-09-01,,,,,LUCAS PRO-CARE,2024,4,a496d0cff70284f7,350537271,CONT_AWD_W91YTZ24P0074_9700_-NONE-_-NONE-,1,358
W91YTZ24P0073,439656.6,,2024-09-01,2026-08-31,,,,,CONTRACT GETINGE MAINTENANCE SERVICES,2024,4,848487382cc01967,350537270,CONT_AWD_W91YTZ24P0073_9700_-NONE-_-NONE-,1,173
W91YTZ24P0072,56000.0,,2024-09-01,2026-08-31,,,,,PANTHER FUSION PREVENTIVE MAINTENANCE,2024,4,d6c1618e3ae6d8df,350537269,CONT_AWD_W91YTZ24P0072_9700_-NONE-_-NONE-,1,359
W91YTZ24P0071,132500.0,,2024-08-22,2024-09-25,,,,,FY24 NEW BUY LIPOSUCTION SYS 0012075125-3 EAMC,2024,4,479e04ae23629d02,350537268,CONT_AWD_W91YTZ24P0071_9700_-NONE-_-NONE-,1,360
W91YTZ24P0070,4462.08,,2024-10-01,2026-09-30,,,,,FY25 SAF PHILIPS IBE SOFTWARE MAINT AGREEMENT,2025,1,8a1b002185ad550b,350537267,CONT_AWD_W91YTZ24P0070_9700_-NONE-_-NONE-,1,361
W91YTZ24P0069,33800.0,,2024-10-01,2026-10-01,,,,,FY25 LAB ANIMAL VETERINARIAN,2025,1,6ef300da9f45a16d,350537266,CONT_AWD_W91YTZ24P0069_9700_-NONE-_-NONE-,1,362
W91YTZ24P0068,37350.0,,2024-11-24,2026-11-19,,,,,AUDITORY SUPPORT SERVICES,2025,1,ab9d620db31bc5d7,350537265,CONT_AWD_W91YTZ24P0068_9700_-NONE-_-NONE-,1,363
W91YTZ24P0065,6100.0,0.0,2024-10-01,2026-09-30,,,,,BASE - VERTICAL LIFT MAINTENANCE AND TELEPHONE SUPPORT,2025,1,4d4abb9064158df8,350537264,CONT_AWD_W91YTZ24P0065_9700_-NONE-_-NONE-,1,364
W91YTZ24P0064,41535.0,,2024-08-27,2024-09-16,,,,,SURGIVET MONITOR IS A STANDARDIZED EQUIPMENT ACCORDING TO US ARMY VETERINARY MEDICAL STANDARDIZATION BOARD. SURGIVET VITAL SIGN MONITOR IS CRITICAL IOT TO PROVIDE THE MINIMUM STANDARD CARE.,2024,4,59719a46f78b512f,350537263,CONT_AWD_W91YTZ24P0064_9700_-NONE-_-NONE-,1,365
W91YTZ24P0063,23415.0,,2024-08-28,2024-09-30,,,,,INDUSTRIAL HYGIENE EQUIPMENT,2024,4,c8b64b48c9b789d7,350537262,CONT_AWD_W91YTZ24P0063_9700_-NONE-_-NONE-,1,366
W91YTZ24P0062,23486.5,,2024-10-01,2026-09-30,,,,,FY25 NEW SAF SCRUBEX MAINT AND SOFTWARE BASE YEAR,2025,1,1e53e7f4d0cc445c,350537261,CONT_AWD_W91YTZ24P0062_9700_-NONE-_-NONE-,1,351
W91YTZ24P0061,18200.0,0.0,2024-09-01,2026-08-31,,,,,MEDICAL PHYSICS TESTING,2024,4,d96c1a6f3f4da958,350537260,CONT_AWD_W91YTZ24P0061_9700_-NONE-_-NONE-,1,367
W91YTZ24P0060,63000.0,0.0,2024-08-01,2026-07-31,,,,,FY24 NEW BIOSTATISTICAL SUPPORT SERVICE BASE + 2OYS,2024,4,b31c779dd921afac,350537259,CONT_AWD_W91YTZ24P0060_9700_-NONE-_-NONE-,1,368
W91YTZ24P0058,38489.28,1603.72,2024-08-08,2026-08-07,,,,,ARTHROSCOPE REPLACEMENT BASE YEAR PLUS TWO OPTION PERIODS.,2024,4,f01abd7caf5bfd01,350537258,CONT_AWD_W91YTZ24P0058_9700_-NONE-_-NONE-,1,369
W91YTZ24P0057,64673.28,0.0,2024-07-30,2024-10-28,,,,,PATIENT/INFANT TRANSPORTER,2024,4,3a1c04c44ef724cb,350537257,CONT_AWD_W91YTZ24P0057_9700_-NONE-_-NONE-,1,370
W91YTZ24P0056,45360.0,0.0,2024-07-30,2024-09-30,,,,,TEECLEAN DISINFECTOR,2024,4,2a88d7ab47ebee02,350537256,CONT_AWD_W91YTZ24P0056_9700_-NONE-_-NONE-,1,371
W91YTZ24P0055,73472.5,0.0,2024-08-07,2024-08-30,,,,,FUSION EQUINE DR II LITE PLUS,2024,4,1430f1e8909166c0,350537255,CONT_AWD_W91YTZ24P0055_9700_-NONE-_-NONE-,1,372
W91YTZ24P0054,48600.0,1350.0,2024-08-01,2025-09-30,,,,,PHARMACY TEXT MESSAGING,2024,4,0d993eeee3a6601a,350537254,CONT_AWD_W91YTZ24P0054_9700_-NONE-_-NONE-,1,373
W91YTZ24P0052,75000.44,75000.44,2024-09-01,2024-09-01,,,,,SPECIAL STAINS ARE ORDERED BY THE PATHOLOGIST TO AID IN DIAGNOSIS OF PATIENT TISSUES. THE DEVICE SAVES AND EXORBITANT AMOUNT OF MONEY AND TURN-AROUND TIME BEING ABLE TO DO SPECIAL STAINS IN HOUSE.,2024,4,4d557957a1aa1bd1,350537253,CONT_AWD_W91YTZ24P0052_9700_-NONE-_-NONE-,1,228
W91YTZ24P0051,49940.0,0.0,2024-07-11,2024-08-19,,,,,FY24 AUDIOMETERIC BOOTH 0012075125 EAMC,2024,4,c829c49383ae6b30,350537252,CONT_AWD_W91YTZ24P0051_9700_-NONE-_-NONE-,1,374
W91YTZ24P0050,255984.0,255984.0,2024-06-28,2024-08-30,,,,,BALANCE MACHINE,2024,3,507a015d76557f09,350537251,CONT_AWD_W91YTZ24P0050_9700_-NONE-_-NONE-,1,375
W91YTZ24P0049,0.0,,2024-10-01,2025-09-30,,,,,"1 FTE NURSE PRACTITIONER WOMEN'S HEALTH FOR FORT DRUM AT SAMARITAN MEDICAL CENTER, WATERTOWN, NY",2025,1,bde7983b16c1261d,350537250,CONT_AWD_W91YTZ24P0049_9700_-NONE-_-NONE-,1,376
