period,respondent,respondent-name,fueltype,type-name,timezone,timezone-description,value,value-units
2026-01-21,PJM,"PJM Interconnection, LLC",NUC,Nuclear,Eastern,Eastern,793601,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",NUC,Nuclear,Mountain,Mountain,795088,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",NUC,Nuclear,Pacific,Pacific,795861,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Arizona,Arizona,25939,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Central,Central,25943,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Eastern,Eastern,26052,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Mountain,Mountain,25939,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Pacific,Pacific,25937,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OTH,Other,Arizona,Arizona,48036,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OTH,Other,Central,Central,48584,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OTH,Other,Eastern,Eastern,48998,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OTH,Other,Mountain,Mountain,48036,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",OTH,Other,Pacific,Pacific,47459,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",SUN,Solar,Arizona,Arizona,45786,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",SUN,Solar,Central,Central,45782,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",SUN,Solar,Eastern,Eastern,45778,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",SUN,Solar,Mountain,Mountain,45786,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",SUN,Solar,Pacific,Pacific,45790,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WAT,Hydro,Arizona,Arizona,47188,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WAT,Hydro,Central,Central,47674,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WAT,Hydro,Eastern,Eastern,47864,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WAT,Hydro,Mountain,Mountain,47188,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WAT,Hydro,Pacific,Pacific,46369,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WND,Wind,Arizona,Arizona,178434,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WND,Wind,Central,Central,175602,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WND,Wind,Eastern,Eastern,172842,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WND,Wind,Mountain,Mountain,178434,megawatthours
2026-01-21,PJM,"PJM Interconnection, LLC",WND,Wind,Pacific,Pacific,181284,megawatthours
2026-01-21,SWPP,Southwest Power Pool,COL,Coal,Arizona,Arizona,222080,megawatthours
2026-01-21,SWPP,Southwest Power Pool,COL,Coal,Central,Central,214899,megawatthours
2026-01-21,SWPP,Southwest Power Pool,COL,Coal,Eastern,Eastern,213047,megawatthours
2026-01-21,SWPP,Southwest Power Pool,COL,Coal,Mountain,Mountain,222080,megawatthours
2026-01-21,SWPP,Southwest Power Pool,COL,Coal,Pacific,Pacific,229053,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NG,Natural Gas,Arizona,Arizona,212580,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NG,Natural Gas,Central,Central,210307,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NG,Natural Gas,Eastern,Eastern,213202,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NG,Natural Gas,Mountain,Mountain,212580,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NG,Natural Gas,Pacific,Pacific,214052,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NUC,Nuclear,Arizona,Arizona,48896,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NUC,Nuclear,Central,Central,48901,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NUC,Nuclear,Eastern,Eastern,48897,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NUC,Nuclear,Mountain,Mountain,48896,megawatthours
2026-01-21,SWPP,Southwest Power Pool,NUC,Nuclear,Pacific,Pacific,48891,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OIL,Petroleum,Arizona,Arizona,58,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OIL,Petroleum,Central,Central,58,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OIL,Petroleum,Eastern,Eastern,58,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OIL,Petroleum,Mountain,Mountain,58,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OIL,Petroleum,Pacific,Pacific,58,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OTH,Other,Arizona,Arizona,1326,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OTH,Other,Central,Central,1322,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OTH,Other,Eastern,Eastern,1432,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OTH,Other,Mountain,Mountain,1326,megawatthours
2026-01-21,SWPP,Southwest Power Pool,OTH,Other,Pacific,Pacific,1329,megawatthours
2026-01-21,SWPP,Southwest Power Pool,SUN,Solar,Arizona,Arizona,7626,megawatthours
2026-01-21,SWPP,Southwest Power Pool,SUN,Solar,Central,Central,7626,megawatthours
2026-01-21,SWPP,Southwest Power Pool,SUN,Solar,Eastern,Eastern,7626,megawatthours
2026-01-21,SWPP,Southwest Power Pool,SUN,Solar,Mountain,Mountain,7626,megawatthours
2026-01-21,SWPP,Southwest Power Pool,SUN,Solar,Pacific,Pacific,7626,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WAT,Hydro,Arizona,Arizona,16772,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WAT,Hydro,Central,Central,16770,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WAT,Hydro,Eastern,Eastern,16788,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WAT,Hydro,Mountain,Mountain,16772,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WAT,Hydro,Pacific,Pacific,16772,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WND,Wind,Arizona,Arizona,336021,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WND,Wind,Central,Central,346087,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WND,Wind,Eastern,Eastern,347685,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WND,Wind,Mountain,Mountain,336021,megawatthours
2026-01-21,SWPP,Southwest Power Pool,WND,Wind,Pacific,Pacific,326453,megawatthours
2026-01-20,CISO,California Independent System Operator,COL,Coal,Arizona,Arizona,0,megawatthours
2026-01-20,CISO,California Independent System Operator,COL,Coal,Central,Central,0,megawatthours
2026-01-20,CISO,California Independent System Operator,COL,Coal,Eastern,Eastern,0,megawatthours
2026-01-20,CISO,California Independent System Operator,COL,Coal,Mountain,Mountain,0,megawatthours
2026-01-20,CISO,California Independent System Operator,COL,Coal,Pacific,Pacific,0,megawatthours
2026-01-20,CISO,California Independent System Operator,GEO,Geothermal,Arizona,Arizona,18177,megawatthours
2026-01-20,CISO,California Independent System Operator,GEO,Geothermal,Central,Central,18176,megawatthours
2026-01-20,CISO,California Independent System Operator,GEO,Geothermal,Eastern,Eastern,18176,megawatthours
2026-01-20,CISO,California Independent System Operator,GEO,Geothermal,Mountain,Mountain,18177,megawatthours
2026-01-20,CISO,California Independent System Operator,GEO,Geothermal,Pacific,Pacific,18184,megawatthours
2026-01-20,CISO,California Independent System Operator,NG,Natural Gas,Arizona,Arizona,119276,megawatthours
2026-01-20,CISO,California Independent System Operator,NG,Natural Gas,Central,Central,118281,megawatthours
2026-01-20,CISO,California Independent System Operator,NG,Natural Gas,Eastern,Eastern,117290,megawatthours
2026-01-20,CISO,California Independent System Operator,NG,Natural Gas,Mountain,Mountain,119276,megawatthours
2026-01-20,CISO,California Independent System Operator,NG,Natural Gas,Pacific,Pacific,120408,megawatthours
2026-01-20,CISO,California Independent System Operator,NUC,Nuclear,Arizona,Arizona,54251,megawatthours
2026-01-20,CISO,California Independent System Operator,NUC,Nuclear,Central,Central,54247,megawatthours
2026-01-20,CISO,California Independent System Operator,NUC,Nuclear,Eastern,Eastern,54249,megawatthours
2026-01-20,CISO,California Independent System Operator,NUC,Nuclear,Mountain,Mountain,54251,megawatthours
2026-01-20,CISO,California Independent System Operator,NUC,Nuclear,Pacific,Pacific,54255,megawatthours
2026-01-20,CISO,California Independent System Operator,OIL,Petroleum,Arizona,Arizona,1096,megawatthours
2026-01-20,CISO,California Independent System Operator,OIL,Petroleum,Central,Central,1097,megawatthours
2026-01-20,CISO,California Independent System Operator,OIL,Petroleum,Eastern,Eastern,1097,megawatthours
2026-01-20,CISO,California Independent System Operator,OIL,Petroleum,Mountain,Mountain,1096,megawatthours
2026-01-20,CISO,California Independent System Operator,OIL,Petroleum,Pacific,Pacific,1096,megawatthours
2026-01-20,CISO,California Independent System Operator,OTH,Other,Arizona,Arizona,-7990,megawatthours
2026-01-20,CISO,California Independent System Operator,OTH,Other,Central,Central,-7060,megawatthours
2026-01-20,CISO,California Independent System Operator,OTH,Other,Eastern,Eastern,-6376,megawatthours
2026-01-20,CISO,California Independent System Operator,OTH,Other,Mountain,Mountain,-7990,megawatthours
2026-01-20,CISO,California Independent System Operator,OTH,Other,Pacific,Pacific,-8673,megawatthours
2026-01-20,CISO,California Independent System Operator,SUN,Solar,Arizona,Arizona,90091,megawatthours
2026-01-20,CISO,California Independent System Operator,SUN,Solar,Central,Central,90096,megawatthours
2026-01-20,CISO,California Independent System Operator,SUN,Solar,Eastern,Eastern,90103,megawatthours
2026-01-20,CISO,California Independent System Operator,SUN,Solar,Mountain,Mountain,90091,megawatthours
2026-01-20,CISO,California Independent System Operator,SUN,Solar,Pacific,Pacific,90085,megawatthours
2026-01-20,CISO,California Independent System Operator,WAT,Hydro,Arizona,Arizona,70869,megawatthours
2026-01-20,CISO,California Independent System Operator,WAT,Hydro,Central,Central,71423,megawatthours
2026-01-20,CISO,California Independent System Operator,WAT,Hydro,Eastern,Eastern,72217,megawatthours
2026-01-20,CISO,California Independent System Operator,WAT,Hydro,Mountain,Mountain,70869,megawatthours
2026-01-20,CISO,California Independent System Operator,WAT,Hydro,Pacific,Pacific,70234,megawatthours
2026-01-20,CISO,California Independent System Operator,WND,Wind,Arizona,Arizona,6920,megawatthours
2026-01-20,CISO,California Independent System Operator,WND,Wind,Central,Central,6916,megawatthours
2026-01-20,CISO,California Independent System Operator,WND,Wind,Eastern,Eastern,6903,megawatthours
2026-01-20,CISO,California Independent System Operator,WND,Wind,Mountain,Mountain,6920,megawatthours
2026-01-20,CISO,California Independent System Operator,WND,Wind,Pacific,Pacific,6952,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",BAT,Battery storage,Arizona,Arizona,-1682,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",BAT,Battery storage,Central,Central,-132,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",BAT,Battery storage,Eastern,Eastern,1121,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",BAT,Battery storage,Mountain,Mountain,-1682,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",BAT,Battery storage,Pacific,Pacific,-4065,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",COL,Coal,Arizona,Arizona,180235,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",COL,Coal,Central,Central,184033,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",COL,Coal,Eastern,Eastern,187306,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",COL,Coal,Mountain,Mountain,180235,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",COL,Coal,Pacific,Pacific,176262,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Natural Gas,Arizona,Arizona,617699,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Natural Gas,Central,Central,629288,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Natural Gas,Eastern,Eastern,639898,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Natural Gas,Mountain,Mountain,617699,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Natural Gas,Pacific,Pacific,605926,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NUC,Nuclear,Arizona,Arizona,122565,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NUC,Nuclear,Central,Central,122563,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NUC,Nuclear,Eastern,Eastern,122562,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NUC,Nuclear,Mountain,Mountain,122565,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",NUC,Nuclear,Pacific,Pacific,122567,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",OTH,Other,Arizona,Arizona,1682,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",OTH,Other,Central,Central,1682,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",OTH,Other,Eastern,Eastern,1682,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",OTH,Other,Mountain,Mountain,1682,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",OTH,Other,Pacific,Pacific,1681,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Arizona,Arizona,130381,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Central,Central,130381,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Eastern,Eastern,130381,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Mountain,Mountain,130381,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Pacific,Pacific,130381,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WAT,Hydro,Arizona,Arizona,393,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WAT,Hydro,Central,Central,393,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WAT,Hydro,Eastern,Eastern,393,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WAT,Hydro,Mountain,Mountain,393,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WAT,Hydro,Pacific,Pacific,393,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WND,Wind,Arizona,Arizona,235898,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WND,Wind,Central,Central,223202,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WND,Wind,Eastern,Eastern,211939,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WND,Wind,Mountain,Mountain,235898,megawatthours
2026-01-20,ERCO,"Electric Reliability Council of Texas, Inc.",WND,Wind,Pacific,Pacific,248888,megawatthours
2026-01-20,ISNE,ISO New England,BAT,Battery storage,Arizona,Arizona,1171,megawatthours
2026-01-20,ISNE,ISO New England,BAT,Battery storage,Central,Central,1100,megawatthours
2026-01-20,ISNE,ISO New England,BAT,Battery storage,Eastern,Eastern,1041,megawatthours
2026-01-20,ISNE,ISO New England,BAT,Battery storage,Mountain,Mountain,1171,megawatthours
2026-01-20,ISNE,ISO New England,BAT,Battery storage,Pacific,Pacific,1245,megawatthours
2026-01-20,ISNE,ISO New England,COL,Coal,Arizona,Arizona,92,megawatthours
2026-01-20,ISNE,ISO New England,COL,Coal,Central,Central,97,megawatthours
2026-01-20,ISNE,ISO New England,COL,Coal,Eastern,Eastern,100,megawatthours
2026-01-20,ISNE,ISO New England,COL,Coal,Mountain,Mountain,92,megawatthours
2026-01-20,ISNE,ISO New England,COL,Coal,Pacific,Pacific,90,megawatthours
2026-01-20,ISNE,ISO New England,NG,Natural Gas,Arizona,Arizona,182930,megawatthours
2026-01-20,ISNE,ISO New England,NG,Natural Gas,Central,Central,182186,megawatthours
2026-01-20,ISNE,ISO New England,NG,Natural Gas,Eastern,Eastern,181139,megawatthours
2026-01-20,ISNE,ISO New England,NG,Natural Gas,Mountain,Mountain,182930,megawatthours
2026-01-20,ISNE,ISO New England,NG,Natural Gas,Pacific,Pacific,183236,megawatthours
2026-01-20,ISNE,ISO New England,NUC,Nuclear,Arizona,Arizona,87257,megawatthours
2026-01-20,ISNE,ISO New England,NUC,Nuclear,Central,Central,87279,megawatthours
2026-01-20,ISNE,ISO New England,NUC,Nuclear,Eastern,Eastern,87338,megawatthours
2026-01-20,ISNE,ISO New England,NUC,Nuclear,Mountain,Mountain,87257,megawatthours
2026-01-20,ISNE,ISO New England,NUC,Nuclear,Pacific,Pacific,87213,megawatthours
2026-01-20,ISNE,ISO New England,OIL,Petroleum,Arizona,Arizona,737,megawatthours
2026-01-20,ISNE,ISO New England,OIL,Petroleum,Central,Central,737,megawatthours
2026-01-20,ISNE,ISO New England,OIL,Petroleum,Eastern,Eastern,737,megawatthours
2026-01-20,ISNE,ISO New England,OIL,Petroleum,Mountain,Mountain,737,megawatthours
2026-01-20,ISNE,ISO New England,OIL,Petroleum,Pacific,Pacific,737,megawatthours
2026-01-20,ISNE,ISO New England,OTH,Other,Arizona,Arizona,15318,megawatthours
2026-01-20,ISNE,ISO New England,OTH,Other,Central,Central,15350,megawatthours
2026-01-20,ISNE,ISO New England,OTH,Other,Eastern,Eastern,15396,megawatthours
2026-01-20,ISNE,ISO New England,OTH,Other,Mountain,Mountain,15318,megawatthours
2026-01-20,ISNE,ISO New England,OTH,Other,Pacific,Pacific,15271,megawatthours
2026-01-20,ISNE,ISO New England,PS,Pumped storage,Arizona,Arizona,5550,megawatthours
2026-01-20,ISNE,ISO New England,PS,Pumped storage,Central,Central,5525,megawatthours
2026-01-20,ISNE,ISO New England,PS,Pumped storage,Eastern,Eastern,5287,megawatthours
2026-01-20,ISNE,ISO New England,PS,Pumped storage,Mountain,Mountain,5550,megawatthours
2026-01-20,ISNE,ISO New England,PS,Pumped storage,Pacific,Pacific,5575,megawatthours
2026-01-20,ISNE,ISO New England,SNB,Solar with integrated battery storage,Arizona,Arizona,11,megawatthours
2026-01-20,ISNE,ISO New England,SNB,Solar with integrated battery storage,Central,Central,11,megawatthours
2026-01-20,ISNE,ISO New England,SNB,Solar with integrated battery storage,Eastern,Eastern,11,megawatthours
2026-01-20,ISNE,ISO New England,SNB,Solar with integrated battery storage,Mountain,Mountain,11,megawatthours
